App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
95Live -SG#1 Live Streaming App,I know Chinese wish English version app. This best Google play store!,Positive,0.333333333,0.1
95Live -SG#1 Live Streaming App,"Recharged but didn't make any money, but also deducted my money. What happened? Trouble, what is the problem?",Negative,-0.2,0.2
95Live -SG#1 Live Streaming App,What I think I mite find beautiful lady every wear,Positive,0.85,1
95Live -SG#1 Live Streaming App,"Gay app, using English translation.",Positive,0.208333333,0.291666667
95Live -SG#1 Live Streaming App,It makes happy positive,Positive,0.513636364,0.772727273
95Live -SG#1 Live Streaming App,SeeSex,Neutral,0,0
95Live -SG#1 Live Streaming App,"The card is terrible, complaining about the customer service, they have no way, bad!",Negative,-0.9375,0.833333333
95Live -SG#1 Live Streaming App,Is there dew point?,Neutral,0,0
95Live -SG#1 Live Streaming App,The picture is too small,Negative,-0.25,0.4
95Live -SG#1 Live Streaming App,like,Neutral,0,0
95Live -SG#1 Live Streaming App,Nice,Positive,0.6,1
95Live -SG#1 Live Streaming App,"Creepy. If like watching people put makeup go ahead, weirdos. Also comment guarantee racist response developer, wait lol.",Positive,0.15,0.85
95Live -SG#1 Live Streaming App,I'm sorry I seen,Negative,-0.5,1
95Live -SG#1 Live Streaming App,Stupid app..just chinese..actually bad,Negative,-0.75,0.833333333
95Live -SG#1 Live Streaming App,Ling ling lang lee lim low lo li ho ching chong dumpling,Neutral,0,0.3
95Live -SG#1 Live Streaming App,Always Stay Alive,Positive,0.1,0.4
95Live -SG#1 Live Streaming App,I think Lovely xxx,Positive,0.5,0.75
95Live -SG#1 Live Streaming App,"understand Chinese, you.",Neutral,0,0
95Live -SG#1 Live Streaming App,Nice n fun,Positive,0.45,0.6
95Live -SG#1 Live Streaming App,Not sexy enough can't see breast Portom,Negative,-0.125,0.75
95Live -SG#1 Live Streaming App,"Please fix it, wait for 15 minutes, still buffering, still can't get into this app, it has been buffering in the interface.",Neutral,0,0
95Live -SG#1 Live Streaming App,Not English stop finding way around using pictures. It's Chinese cam model app.,Neutral,0,0
95Live -SG#1 Live Streaming App,Waste people singing English,Negative,-0.1,0
95Live -SG#1 Live Streaming App,Not sexy enough I wanted girl open bra panty looks sexy,Positive,0.0625,0.75
95Live -SG#1 Live Streaming App,I wish change language,Neutral,0,0
95Live -SG#1 Live Streaming App,18sx+,Neutral,0,0
95Live -SG#1 Live Streaming App,nan,nan,nan,nan
95Live -SG#1 Live Streaming App,ok,Positive,0.5,0.5
95Live -SG#1 Live Streaming App,Awesome,Positive,1,1
95Live -SG#1 Live Streaming App,I wanted write company say reading notes sound like bunch racists. Please Chinese. Damn racists,Positive,0.2,0.2
95Live -SG#1 Live Streaming App,"Stupid chinese girls,so boring",Negative,-0.6,0.666666667
95Live -SG#1 Live Streaming App,"No need to see girls naked, bad live broadcast",Negative,-0.187878788,0.522222222
95Live -SG#1 Live Streaming App,Why aren't women naked? . Give some IDs. . .,Neutral,0,0.4
95Live -SG#1 Live Streaming App,Only written Chinese,Neutral,0,0.5
95Live -SG#1 Live Streaming App,Nice,Positive,0.6,1
95Live -SG#1 Live Streaming App,"I enjoyed days apps. But things happen today, I can't see comments send gift. Please fix",Positive,0.5,0.7
95Live -SG#1 Live Streaming App,I love even speak Chinese u guys plz make English give u 5â˜†â˜†â˜†â˜†â˜†,Positive,0.166666667,0.2
95Live -SG#1 Live Streaming App,Hi. I lost account. How I retrieve it? Is email write to?,Neutral,0,0
95Live -SG#1 Live Streaming App,Very strange sure knew showing youtube English speaking tubers maybe that's confusion I'm sure nice,Positive,0.307,0.594555556
95Live -SG#1 Live Streaming App,Bad,Negative,-0.7,0.666666667
95Live -SG#1 Live Streaming App,I know Chinese wish English version app. This best Google play store!,Positive,0.333333333,0.1
95Live -SG#1 Live Streaming App,"Recharged but didn't make any money, but also deducted my money. What happened? Trouble, what is the problem?",Negative,-0.2,0.2
95Live -SG#1 Live Streaming App,What I think I mite find beautiful lady every wear,Positive,0.85,1
95Live -SG#1 Live Streaming App,"Gay app, using English translation.",Positive,0.208333333,0.291666667
95Live -SG#1 Live Streaming App,It makes happy positive,Positive,0.513636364,0.772727273
95Live -SG#1 Live Streaming App,SeeSex,Neutral,0,0
95Live -SG#1 Live Streaming App,"The card is terrible, complaining about the customer service, they have no way, bad!",Negative,-0.9375,0.833333333
95Live -SG#1 Live Streaming App,Is there dew point?,Neutral,0,0
95Live -SG#1 Live Streaming App,The picture is too small,Negative,-0.25,0.4
95Live -SG#1 Live Streaming App,like,Neutral,0,0
95Live -SG#1 Live Streaming App,Nice,Positive,0.6,1
95Live -SG#1 Live Streaming App,"Creepy. If like watching people put makeup go ahead, weirdos. Also comment guarantee racist response developer, wait lol.",Positive,0.15,0.85
95Live -SG#1 Live Streaming App,I'm sorry I seen,Negative,-0.5,1
95Live -SG#1 Live Streaming App,Stupid app..just chinese..actually bad,Negative,-0.75,0.833333333
95Live -SG#1 Live Streaming App,Ling ling lang lee lim low lo li ho ching chong dumpling,Neutral,0,0.3
95Live -SG#1 Live Streaming App,Always Stay Alive,Positive,0.1,0.4
95Live -SG#1 Live Streaming App,I think Lovely xxx,Positive,0.5,0.75
95Live -SG#1 Live Streaming App,"understand Chinese, you.",Neutral,0,0
95Live -SG#1 Live Streaming App,Nice n fun,Positive,0.45,0.6
95Live -SG#1 Live Streaming App,Not sexy enough can't see breast Portom,Negative,-0.125,0.75
95Live -SG#1 Live Streaming App,"Please fix it, wait for 15 minutes, still buffering, still can't get into this app, it has been buffering in the interface.",Neutral,0,0
95Live -SG#1 Live Streaming App,Not English stop finding way around using pictures. It's Chinese cam model app.,Neutral,0,0
95Live -SG#1 Live Streaming App,Waste people singing English,Negative,-0.1,0
95Live -SG#1 Live Streaming App,Not sexy enough I wanted girl open bra panty looks sexy,Positive,0.0625,0.75
95Live -SG#1 Live Streaming App,I wish change language,Neutral,0,0
95Live -SG#1 Live Streaming App,18sx+,Neutral,0,0
95Live -SG#1 Live Streaming App,nan,nan,nan,nan
95Live -SG#1 Live Streaming App,ok,Positive,0.5,0.5
95Live -SG#1 Live Streaming App,Awesome,Positive,1,1
95Live -SG#1 Live Streaming App,I wanted write company say reading notes sound like bunch racists. Please Chinese. Damn racists,Positive,0.2,0.2
95Live -SG#1 Live Streaming App,"Stupid chinese girls,so boring",Negative,-0.6,0.666666667
95Live -SG#1 Live Streaming App,"No need to see girls naked, bad live broadcast",Negative,-0.187878788,0.522222222
95Live -SG#1 Live Streaming App,Why aren't women naked? . Give some IDs. . .,Neutral,0,0.4
95Live -SG#1 Live Streaming App,Only written Chinese,Neutral,0,0.5
95Live -SG#1 Live Streaming App,Nice,Positive,0.6,1
95Live -SG#1 Live Streaming App,"I enjoyed days apps. But things happen today, I can't see comments send gift. Please fix",Positive,0.5,0.7
95Live -SG#1 Live Streaming App,I love even speak Chinese u guys plz make English give u 5â˜†â˜†â˜†â˜†â˜†,Positive,0.166666667,0.2
95Live -SG#1 Live Streaming App,Hi. I lost account. How I retrieve it? Is email write to?,Neutral,0,0
95Live -SG#1 Live Streaming App,Very strange sure knew showing youtube English speaking tubers maybe that's confusion I'm sure nice,Positive,0.307,0.594555556
95Live -SG#1 Live Streaming App,Bad,Negative,-0.7,0.666666667
A Call From Santa Claus!,"I like it, let register guest login. When I said naughty Santa shuldnt say I KNEW good something positive I'm good year. Now kids think abt Santa since call request. I many others feel same... Full Review",Positive,0.332467532,0.545779221
A Call From Santa Claus!,Sorry I got 2 things I Review It let sign reason I put username said username found I tried message santa I tried many times put username I clicked guest I happy I started type I sent message santa I waiting hour still answer first time trying I demastated.,Positive,0.2625,0.708333333
A Call From Santa Claus!,"If two things I would love give five stars mostly fantastic. But I request call Santa way make naughty list call. It says ""oh I knew good year, makes happy"" great good, bad bad. And second thing real pause respond. Just long enough. It would nice could say name too. But I'm grateful part",Positive,0.221428571,0.63452381
A Call From Santa Claus!,nan,nan,nan,nan
A Call From Santa Claus!,This worst!!!!!! No answered! I'm disappointed answered text call back fake! DO NOT INSTALL THIS STUPID APP.,Negative,-0.635,0.75
A Call From Santa Claus!,Not bad however trouble registering. Enter username password register. Looked like notification flashes screen once. Literally quick even see anything it. Looks like gray box flashes button login(if active account),Positive,0.0875,0.491666667
A Call From Santa Claus!,I thought wonderful santa actually answered loved got tell wanted christmas. The thing tried calling twice went voice mail. Thank you.,Positive,0.566666667,0.633333333
A Call From Santa Claus!,Rubbish stupid spends minutes text allowances even though says free! Don't download!! And even real wants stupid!!,Negative,-0.1796875,0.7375
